; Number of ROIs: 1,,,,,,,,,,,,,,,,,,,
; File Dimension: 29252 x 18552,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,
; ROI name: MixVeg2021_testing_data,,,,,,,,,,,,,,,,,,,
; ROI rgb value: {0,255, 0},,,,,,,,,,,,,,,,,
; ROI npts: 797,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,
 B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20
830,435,3896,0.799123,825,488,3700,0.766953,782,513,3511,0.74503,780,624,3320,0.68357,834,623,2681,0.622881
832,432,3931,0.801971,825,488,3700,0.766953,761,497,3522,0.752675,782,629,3356,0.684316,832,621,2670,0.622607
834,429,3966,0.804778,825,488,3700,0.766953,741,481,3533,0.760339,784,639,3364,0.680739,829,619,2659,0.622331
827,472,3769,0.777411,852,596,3516,0.710117,820,558,3423,0.719668,807,633,3244,0.673459,839,638,2670,0.614268
829,503,3719,0.761724,852,596,3516,0.710117,827,576,3374,0.708354,809,648,3239,0.666581,846,658,2638,0.600728
834,533,3265,0.719326,833,487,3682,0.766371,782,376,3891,0.823764,772,630,3553,0.698781,889,846,2371,0.474044
843,566,3244,0.702887,857,622,3365,0.687986,797,428,3803,0.797684,771,631,3584,0.700593,878,827,2435,0.492949
838,520,3265,0.725231,833,487,3682,0.766371,764,386,3867,0.818481,783,647,3435,0.682999,896,830,2391,0.484632
845,544,3277,0.715258,833,487,3682,0.766371,780,429,3751,0.794737,789,657,3424,0.67802,933,872,2301,0.450362
843,555,3261,0.709119,833,487,3682,0.766371,796,419,3759,0.799426,781,647,3539,0.690874,929,892,2287,0.438817
853,585,3233,0.693557,857,622,3365,0.687986,808,460,3684,0.777992,789,650,3568,0.691797,921,871,2367,0.462014
853,577,3258,0.699087,833,487,3682,0.766371,811,462,3627,0.774028,797,661,3531,0.684637,969,938,2203,0.402738
863,605,3223,0.683908,857,622,3365,0.687986,819,493,3566,0.757083,802,658,3549,0.687188,965,916,2299,0.430171
852,568,3290,0.705547,833,487,3682,0.766371,795,471,3635,0.77058,796,674,3444,0.672657,969,914,2212,0.415227
862,599,3255,0.689154,953,751,2850,0.582894,826,506,3496,0.747126,808,665,3557,0.684983,948,890,2310,0.44375
873,624,3212,0.674661,932,775,2842,0.571468,829,525,3447,0.73565,800,652,3555,0.69004,944,872,2386,0.464702
858,592,3303,0.696021,953,751,2850,0.582894,810,513,3518,0.745473,808,690,3489,0.669777,948,873,2313,0.451977
796,397,4114,0.823986,778,433,4068,0.807598,797,426,4314,0.820253,811,562,4420,0.774388,879,545,3596,0.736779
795,396,4184,0.827074,778,433,4068,0.807598,797,398,4540,0.838801,825,547,4501,0.78328,887,575,3521,0.719238
794,395,4254,0.830071,778,433,4068,0.807598,796,369,4765,0.856252,836,551,4481,0.781002,895,606,3445,0.700815
793,395,4324,0.832592,778,433,4068,0.807598,786,353,4852,0.864361,830,570,4416,0.77136,889,614,3380,0.692539
791,391,4146,0.827639,778,433,4068,0.807598,787,389,4488,0.840476,832,535,4379,0.782255,895,587,3545,0.715876
786,393,4195,0.828683,778,433,4068,0.807598,783,370,4649,0.85256,836,549,4248,0.771107,901,615,3455,0.697789
782,394,4245,0.830136,778,433,4068,0.807598,772,360,4702,0.857764,827,566,4140,0.759456,894,621,3379,0.6895
796,390,4096,0.826126,778,433,4068,0.807598,790,409,4327,0.82728,797,552,4382,0.776246,889,559,3636,0.733492
797,397,4003,0.819545,786,477,3769,0.775318,789,407,4216,0.823924,800,554,4233,0.76854,893,564,3663,0.733144
796,383,4079,0.828328,778,433,4068,0.807598,783,391,4340,0.834707,819,538,4372,0.780855,899,573,3675,0.730226
787,386,4108,0.828215,778,433,4068,0.807598,777,381,4436,0.84181,819,523,4212,0.779092,903,599,3570,0.712641
779,390,4137,0.8277,778,433,4068,0.807598,770,371,4532,0.848664,820,548,4083,0.763334,907,624,3465,0.694791
771,393,4166,0.827594,778,433,4068,0.807598,759,367,4551,0.850752,812,570,3969,0.748843,898,628,3378,0.68647
799,389,3998,0.822658,803,451,3804,0.788014,784,381,4277,0.83641,817,543,4265,0.774126,904,574,3648,0.728091
795,376,4061,0.830516,760,476,3834,0.779118,776,373,4353,0.84215,820,524,4283,0.781985,906,578,3658,0.727101
784,382,4070,0.828392,760,476,3834,0.779118,767,373,4384,0.843178,808,531,4099,0.770626,905,596,3551,0.712563
772,387,4078,0.826652,760,476,3834,0.779118,758,372,4416,0.844612,813,562,4030,0.755226,903,615,3444,0.69697
760,393,4087,0.824554,760,476,3834,0.779118,746,373,4401,0.843737,816,584,3904,0.73975,890,615,3355,0.690176
798,388,3980,0.822344,803,451,3804,0.788014,775,375,4270,0.838536,808,544,4236,0.772385,914,584,3633,0.723026
793,377,4027,0.828792,760,476,3834,0.779118,768,371,4318,0.841757,811,527,4164,0.775314,913,582,3641,0.724367
781,384,4035,0.826205,760,476,3834,0.779118,758,374,4320,0.840648,818,563,4042,0.755483,906,594,3532,0.71207
770,391,4043,0.823636,760,476,3834,0.779118,749,376,4323,0.839966,813,586,3981,0.743376,899,606,3423,0.699181
758,398,4051,0.821083,760,476,3834,0.779118,738,378,4298,0.838323,814,598,3854,0.731357,883,603,3333,0.693598
789,383,3986,0.824674,760,476,3834,0.779118,758,376,4260,0.837791,819,551,4094,0.762756,919,587,3623,0.72114
780,391,4003,0.82203,760,476,3834,0.779118,751,379,4251,0.836285,807,588,3961,0.741482,907,592,3513,0.711571
770,399,4019,0.819375,760,476,3834,0.779118,743,382,4241,0.834739,804,596,3902,0.734993,896,596,3402,0.701851
794,390,3956,0.820525,803,451,3804,0.788014,765,378,4230,0.835938,801,554,4164,0.765155,924,594,3618,0.717949
795,404,3928,0.813481,803,451,3804,0.788014,756,388,4107,0.827364,778,569,3998,0.750821,917,636,3318,0.6783
791,393,3933,0.818308,803,451,3804,0.788014,754,382,4189,0.832859,787,566,4055,0.755031,928,609,3528,0.705584
786,388,3945,0.820909,760,476,3834,0.779118,749,382,4203,0.83337,797,573,4008,0.749836,921,599,3536,0.710278
778,397,3970,0.818182,760,476,3834,0.779118,743,385,4181,0.831362,787,595,3865,0.733184,905,597,3442,0.704382
771,406,3996,0.815538,760,476,3834,0.779118,738,388,4159,0.829338,795,588,3836,0.734177,889,596,3348,0.697769
789,400,3906,0.814213,781,474,3726,0.774286,745,387,4135,0.828837,787,570,3939,0.747172,929,625,3401,0.689518
785,397,3903,0.815349,763,500,3604,0.756335,742,389,4129,0.8278,779,582,3905,0.740584,920,613,3413,0.695479
780,406,3932,0.812817,763,500,3604,0.756335,738,393,4095,0.824866,779,595,3776,0.727751,900,607,3345,0.692814
774,414,3961,0.810743,763,500,3604,0.756335,734,397,4062,0.821933,792,581,3786,0.733913,880,601,3277,0.690046
793,407,3925,0.812096,781,474,3726,0.774286,746,388,4082,0.826398,786,570,3892,0.744509,914,649,3229,0.665291
792,419,3902,0.806063,781,474,3726,0.774286,740,394,4030,0.821881,796,574,3837,0.739742,911,661,3141,0.652288
791,415,3872,0.806391,781,474,3726,0.774286,739,395,4051,0.822312,799,573,3849,0.740841,929,641,3274,0.672541
789,415,3860,0.805848,763,500,3604,0.756335,738,399,4026,0.819661,782,587,3807,0.732817,919,627,3291,0.679939
786,420,3882,0.804742,763,500,3604,0.756335,737,406,3978,0.814781,775,599,3696,0.721071,895,616,3248,0.681159
783,425,3903,0.803604,763,500,3604,0.756335,735,412,3931,0.810269,788,591,3721,0.725881,871,605,3206,0.682498
792,436,3846,0.796357,763,500,3604,0.756335,737,427,3800,0.797965,774,607,3616,0.712527,862,611,3130,0.673349
804,429,4215,0.815245,741,464,3498,0.765775,619,386,3589,0.805786,749,624,3290,0.681145,882,715,2512,0.556864
813,455,4183,0.803795,748,510,3570,0.75,630,394,3608,0.803098,745,616,3277,0.683535,879,717,2531,0.558498
782,424,4101,0.812597,741,464,3498,0.765775,608,376,3523,0.80713,742,626,3303,0.681344,843,712,2458,0.550789
738,399,3892,0.814029,641,435,3259,0.764483,587,349,3338,0.810686,706,580,3297,0.7008,758,673,2430,0.566226
753,402,4018,0.8181,770,485,3193,0.73627,599,361,3382,0.807107,729,612,3302,0.687276,792,675,2470,0.570747
768,405,4144,0.821939,770,485,3193,0.73627,612,374,3427,0.80321,740,630,3270,0.676923,827,676,2510,0.575643
783,408,4269,0.825529,770,485,3193,0.73627,624,387,3471,0.799378,754,620,3246,0.679255,862,678,2551,0.580056
793,431,4250,0.815851,703,467,3296,0.751794,634,392,3508,0.798974,759,601,3228,0.68608,861,679,2583,0.583691
746,393,3823,0.813567,641,435,3259,0.764483,598,348,3382,0.813405,705,573,3286,0.703032,749,641,2508,0.592887
751,396,3955,0.817973,770,485,3193,0.73627,608,365,3397,0.805954,731,607,3298,0.689117,780,641,2535,0.596348
757,399,4087,0.822113,770,485,3193,0.73627,618,382,3412,0.798629,743,629,3251,0.675773,810,640,2562,0.60025
763,402,4218,0.825974,770,485,3193,0.73627,629,399,3427,0.791427,755,621,3223,0.676899,841,640,2590,0.603715
771,422,4219,0.818143,703,467,3296,0.751794,635,399,3450,0.792673,766,606,3207,0.68214,843,640,2635,0.60916
782,449,4154,0.80491,703,467,3296,0.751794,641,399,3472,0.793852,762,596,3193,0.685405,846,640,2681,0.614574
749,390,3892,0.817842,770,485,3193,0.73627,617,368,3412,0.805291,735,610,3278,0.686214,774,615,2593,0.616584
746,393,4030,0.822293,770,485,3193,0.73627,625,389,3398,0.79456,747,630,3242,0.674587,801,613,2607,0.619255
742,396,4168,0.826468,770,485,3193,0.73627,634,410,3383,0.783812,753,629,3220,0.673162,828,612,2620,0.621287
749,413,4188,0.820474,703,467,3296,0.751794,636,406,3392,0.786203,769,616,3200,0.677149,831,612,2668,0.626829
763,435,4150,0.810251,703,467,3296,0.751794,638,401,3401,0.789058,771,597,3176,0.683541,835,613,2717,0.631832
753,386,3755,0.813572,641,435,3259,0.764483,609,346,3427,0.816592,708,581,3265,0.697868,747,616,2580,0.614518
747,383,3829,0.818139,760,476,3296,0.747614,626,371,3427,0.804634,737,621,3285,0.682028,781,605,2638,0.626889
734,387,3973,0.822477,760,476,3296,0.747614,632,397,3383,0.789947,752,635,3235,0.671835,805,603,2637,0.627778
721,390,4117,0.826936,760,476,3296,0.747614,639,423,3340,0.775179,762,637,3211,0.668919,830,601,2635,0.628554
727,404,4157,0.822846,755,518,3220,0.722846,636,413,3334,0.779557,776,626,3196,0.672423,830,606,2665,0.629471
744,422,4147,0.815277,755,518,3220,0.722846,634,403,3329,0.78403,775,602,3177,0.681397,831,612,2694,0.629764
760,440,4136,0.807692,755,518,3220,0.722846,632,394,3323,0.788001,756,594,3164,0.683874,832,618,2723,0.630051
751,414,3930,0.809392,760,476,3296,0.747614,653,432,3430,0.776282,761,641,3216,0.667617,809,593,2666,0.636085
745,419,4045,0.812276,760,476,3296,0.747614,670,463,3387,0.759481,777,643,3189,0.664405,831,590,2650,0.635802
761,442,4072,0.804165,755,518,3220,0.722846,675,474,3366,0.753125,783,637,3192,0.667276,829,600,2661,0.632015
786,475,4054,0.790241,755,518,3220,0.722846,681,485,3344,0.74667,774,622,3180,0.672804,827,611,2671,0.627666
812,508,4037,0.776458,755,518,3220,0.722846,686,496,3322,0.740178,759,620,3147,0.670826,825,622,2682,0.623487
757,409,3814,0.806299,760,476,3296,0.747614,637,401,3474,0.793032,741,633,3294,0.677616,787,596,2683,0.636475
803,604,3590,0.711969,796,575,3444,0.713859,703,480,3399,0.752514,807,719,3390,0.650037,793,670,2591,0.589083
778,538,3688,0.745386,796,575,3444,0.713859,702,465,3501,0.765507,774,679,3425,0.669103,786,645,2632,0.606347
817,574,3683,0.730327,796,575,3444,0.713859,746,515,3496,0.743206,802,701,3442,0.661598,823,697,2651,0.583632
870,629,3626,0.704348,919,708,3162,0.634109,774,571,3412,0.713281,828,726,3427,0.650373,868,769,2617,0.545777
783,509,3727,0.759679,772,507,3743,0.761412,731,492,3555,0.756857,799,688,3491,0.670735,827,692,2678,0.589318
818,535,3689,0.746686,790,582,3342,0.703364,740,529,3462,0.734904,817,703,3456,0.661938,860,749,2639,0.557851
853,562,3650,0.733143,790,582,3342,0.703364,750,566,3369,0.712325,833,724,3418,0.65041,892,805,2599,0.527027
758,494,3747,0.767036,772,507,3743,0.761412,697,451,3579,0.776179,777,672,3474,0.675832,794,645,2673,0.611212
730,478,3747,0.773728,772,507,3743,0.761412,643,399,3619,0.801394,757,649,3446,0.683028,771,603,2702,0.635098
751,489,3724,0.767861,772,507,3743,0.761412,686,440,3611,0.78277,779,666,3467,0.677716,803,645,2713,0.615843
771,501,3700,0.761485,772,507,3743,0.761412,719,478,3573,0.764009,795,688,3477,0.669628,831,687,2705,0.594929
797,519,3681,0.752857,790,582,3342,0.703364,733,510,3475,0.74404,808,705,3466,0.661952,851,729,2661,0.569911
822,538,3661,0.743748,790,582,3342,0.703364,747,542,3377,0.723399,818,716,3454,0.656595,872,770,2616,0.545186
847,556,3642,0.735112,790,582,3342,0.703364,761,574,3280,0.702128,828,728,3442,0.650839,892,811,2572,0.520544
890,608,3620,0.712394,779,598,3295,0.692782,766,597,3277,0.691791,841,744,3396,0.64058,939,862,2537,0.492792
726,477,3728,0.773127,772,507,3743,0.761412,635,392,3669,0.806944,766,641,3463,0.687622,779,609,2739,0.636201
743,485,3701,0.768275,772,507,3743,0.761412,675,429,3643,0.789293,780,650,3451,0.683004,810,652,2735,0.614999
760,493,3674,0.763379,772,507,3743,0.761412,707,464,3591,0.771147,793,673,3452,0.673697,834,690,2717,0.594952
775,503,3673,0.7591,790,582,3342,0.703364,726,491,3488,0.753204,801,696,3446,0.66393,846,720,2673,0.575597
790,513,3672,0.754839,790,582,3342,0.703364,745,519,3385,0.734119,807,710,3427,0.656756,858,750,2628,0.55595
805,524,3671,0.750179,790,582,3342,0.703364,763,546,3282,0.714734,815,718,3430,0.653809,871,780,2584,0.536266
831,552,3671,0.738574,779,598,3295,0.692782,765,558,3286,0.709677,825,729,3436,0.64994,906,808,2548,0.518474
861,589,3671,0.723474,779,598,3295,0.692782,767,571,3290,0.704222,839,743,3410,0.642186,941,837,2512,0.500149
892,626,3672,0.708702,779,598,3295,0.692782,768,583,3293,0.699174,858,763,3383,0.631934,977,866,2475,0.481592
722,476,3709,0.772521,749,473,3752,0.776095,627,384,3719,0.81282,772,641,3469,0.688078,783,627,2737,0.62723
735,480,3678,0.76912,749,473,3752,0.776095,663,419,3675,0.79531,784,649,3440,0.682563,812,670,2721,0.604836
748,485,3648,0.765304,749,473,3752,0.776095,695,449,3609,0.778709,793,668,3426,0.673669,836,708,2699,0.584385
753,487,3665,0.765414,789,576,3392,0.709677,719,472,3501,0.762396,798,686,3396,0.66389,847,734,2665,0.568108
758,489,3683,0.76558,789,576,3392,0.709677,742,495,3394,0.745436,801,700,3346,0.653979,859,760,2631,0.551755
764,492,3701,0.765323,789,576,3392,0.709677,766,518,3286,0.727655,807,709,3335,0.649357,871,786,2597,0.535324
771,497,3722,0.764399,802,536,3408,0.728195,764,520,3296,0.727463,814,717,3374,0.649474,896,804,2562,0.522282
780,503,3746,0.763238,802,536,3408,0.728195,762,522,3306,0.727273,824,725,3401,0.64857,922,823,2527,0.508657
788,509,3770,0.762094,802,536,3408,0.728195,761,525,3316,0.726634,842,737,3386,0.642493,947,842,2493,0.495052
804,539,3777,0.750232,802,460,3640,0.77561,762,527,3353,0.728351,861,754,3377,0.634955,970,876,2491,0.479655
747,479,3677,0.76949,749,473,3752,0.776095,668,441,3580,0.780652,787,678,3436,0.670394,815,689,2707,0.594229
755,479,3661,0.768599,749,473,3752,0.776095,695,473,3497,0.761713,793,685,3391,0.663886,837,726,2681,0.573819
761,481,3675,0.768527,789,576,3392,0.709677,717,496,3399,0.745314,796,694,3354,0.657115,848,748,2658,0.560775
766,482,3689,0.76888,789,576,3392,0.709677,739,520,3300,0.727749,799,700,3332,0.652778,859,770,2634,0.547591
772,484,3703,0.768808,789,576,3392,0.709677,760,543,3202,0.710013,805,703,3343,0.652496,871,791,2610,0.534843
778,486,3724,0.769121,802,536,3408,0.728195,765,549,3220,0.708676,810,705,3368,0.653818,886,800,2577,0.526207
784,488,3751,0.769757,802,536,3408,0.728195,769,555,3239,0.707433,818,708,3391,0.65455,902,809,2543,0.517303
790,490,3777,0.77033,802,536,3408,0.728195,773,561,3257,0.706129,833,719,3393,0.650292,918,818,2510,0.508413
822,564,3796,0.741284,802,460,3640,0.77561,762,544,3377,0.72252,854,739,3356,0.639072,933,857,2518,0.492148
739,478,3693,0.770798,749,473,3752,0.776095,639,404,3656,0.800985,778,676,3493,0.675702,787,644,2735,0.618822
842,618,3797,0.720045,802,460,3640,0.77561,754,533,3446,0.732094,861,762,3334,0.62793,939,879,2529,0.484155
801,509,3794,0.763421,802,460,3640,0.77561,769,555,3309,0.712733,848,731,3377,0.644109,927,835,2506,0.50015
769,475,3685,0.771635,789,576,3392,0.709677,715,521,3296,0.727011,796,695,3323,0.654057,850,762,2650,0.553341
774,476,3695,0.771757,789,576,3392,0.709677,735,544,3207,0.709944,800,696,3372,0.657817,860,779,2637,0.543911
780,477,3704,0.771825,789,576,3392,0.709677,755,568,3118,0.691807,805,696,3455,0.664659,871,798,2624,0.533606
784,475,3727,0.773917,802,536,3408,0.728195,765,578,3145,0.689498,811,698,3467,0.664826,877,796,2591,0.529968
788,473,3755,0.776254,802,536,3408,0.728195,775,587,3171,0.6876,818,699,3413,0.660019,883,795,2559,0.525939
792,471,3783,0.778561,802,536,3408,0.728195,785,597,3198,0.685376,827,711,3373,0.651812,888,794,2527,0.521831
763,474,3675,0.771511,749,473,3752,0.776095,694,497,3384,0.74388,791,693,3352,0.657355,839,744,2663,0.563252
751,483,3677,0.767788,749,473,3752,0.776095,631,385,3701,0.811552,774,692,3477,0.668026,764,617,2771,0.635773
759,477,3676,0.770287,749,473,3752,0.776095,673,463,3486,0.76551,784,700,3412,0.659533,818,707,2693,0.584118
798,480,3812,0.776328,802,460,3640,0.77561,776,583,3265,0.696985,836,725,3358,0.644869,884,795,2522,0.520651
807,511,3839,0.765057,802,460,3640,0.77561,758,558,3352,0.714578,840,722,3319,0.642663,875,797,2531,0.521034
816,542,3867,0.754139,802,460,3640,0.77561,740,533,3439,0.731621,848,739,3286,0.632795,866,799,2540,0.521414
825,572,3895,0.7439,802,460,3640,0.77561,735,522,3509,0.741007,867,791,3280,0.611398,870,815,2551,0.515746
755,480,3677,0.769064,749,473,3752,0.776095,652,424,3593,0.788897,778,709,3473,0.660928,791,662,2733,0.610015
793,458,3759,0.782784,780,510,3598,0.751704,781,619,3104,0.667472,818,699,3410,0.659771,886,806,2558,0.520809
794,452,3790,0.786893,780,510,3598,0.751704,797,633,3139,0.664369,825,706,3355,0.652302,889,803,2535,0.518874
772,482,3660,0.767262,777,455,3691,0.780511,664,444,3530,0.776548,776,701,3390,0.657296,802,693,2702,0.591753
771,475,3675,0.771084,777,455,3691,0.780511,678,486,3391,0.749291,779,697,3355,0.655972,830,742,2659,0.563658
771,468,3689,0.774838,777,455,3691,0.780511,694,521,3272,0.725283,789,689,3329,0.657043,852,778,2628,0.543159
777,469,3695,0.774736,796,516,3562,0.746935,713,545,3193,0.7084,796,687,3320,0.6571,861,789,2621,0.537243
782,469,3701,0.77506,796,516,3562,0.746935,731,569,3114,0.691013,799,686,3382,0.662734,869,801,2613,0.530756
788,469,3706,0.775329,796,516,3562,0.746935,750,593,3034,0.673008,804,692,3473,0.667707,878,812,2606,0.524868
794,450,3829,0.78967,785,507,3716,0.759886,783,611,3221,0.681106,830,722,3366,0.646771,888,800,2538,0.520671
792,457,3883,0.789401,785,507,3716,0.759886,755,573,3327,0.706154,834,714,3363,0.649742,884,798,2555,0.524008
790,465,3937,0.788732,785,507,3716,0.759886,726,534,3432,0.730711,839,720,3344,0.645669,880,795,2572,0.52777
787,472,3991,0.788483,785,507,3716,0.759886,710,504,3527,0.749938,848,761,3340,0.628871,885,801,2590,0.527573
815,507,3977,0.773863,809,508,3815,0.764978,716,490,3600,0.760391,857,769,3334,0.625152,905,825,2611,0.51979
843,543,3963,0.758988,809,508,3815,0.764978,722,477,3673,0.770121,876,763,3331,0.627259,926,848,2632,0.512644
772,489,3646,0.763482,777,455,3691,0.780511,650,403,3670,0.802111,776,678,3442,0.670874,774,645,2745,0.619469
791,465,3729,0.778255,780,510,3598,0.751704,766,606,3069,0.670204,811,702,3484,0.664596,882,809,2582,0.522855
777,484,3636,0.765049,777,455,3691,0.780511,670,448,3522,0.774307,780,673,3337,0.664339,813,724,2672,0.573616
770,443,4011,0.801078,785,507,3716,0.759886,707,490,3559,0.757965,847,745,3337,0.634983,899,788,2629,0.538777
776,445,3947,0.797359,785,507,3716,0.759886,724,526,3460,0.736076,845,715,3344,0.647696,895,791,2603,0.533883
782,447,3884,0.793581,785,507,3716,0.759886,751,569,3355,0.70999,843,711,3356,0.650357,893,799,2578,0.526799
787,449,3820,0.789646,785,507,3716,0.759886,779,611,3250,0.683502,836,712,3362,0.650466,892,806,2554,0.520238
790,454,3778,0.785444,780,510,3598,0.751704,792,635,3168,0.666053,825,701,3374,0.655951,890,812,2542,0.515802
790,462,3747,0.78047,780,510,3598,0.751704,776,621,3133,0.669153,817,699,3410,0.659771,889,817,2557,0.515708
791,470,3715,0.775388,780,510,3598,0.751704,760,607,3098,0.672335,810,700,3426,0.660688,887,822,2573,0.515758
790,474,3692,0.772444,796,516,3562,0.746935,743,593,3063,0.675602,802,688,3401,0.663487,886,826,2588,0.51611
786,473,3684,0.772432,796,516,3562,0.746935,726,569,3128,0.692183,798,682,3362,0.66271,879,822,2590,0.518171
782,472,3676,0.77242,796,516,3562,0.746935,708,545,3192,0.708322,797,682,3338,0.660697,872,817,2592,0.520681
778,471,3668,0.772409,777,455,3691,0.780511,691,521,3256,0.72412,796,685,3320,0.657928,864,812,2594,0.523194
778,477,3652,0.768951,777,455,3691,0.780511,679,487,3375,0.747799,787,686,3304,0.65614,842,776,2625,0.543664
786,461,4015,0.794012,809,508,3815,0.764978,711,468,3646,0.772484,860,763,3307,0.625061,908,791,2655,0.540917
869,549,3988,0.75799,755,521,3676,0.751727,739,461,3742,0.780633,902,775,3393,0.628119,955,841,2692,0.523917
818,496,4022,0.780434,809,508,3815,0.764978,718,423,3821,0.80066,886,743,3350,0.636941,925,797,2709,0.545351
802,478,4018,0.787367,809,508,3815,0.764978,714,445,3734,0.78703,870,753,3328,0.630973,917,794,2682,0.543153
777,490,3619,0.761499,777,455,3691,0.780511,661,409,3668,0.799362,779,643,3419,0.683407,784,673,2718,0.603067
778,461,3798,0.783517,785,507,3716,0.759886,769,597,3316,0.694863,835,711,3302,0.645652,895,811,2569,0.520118
869,564,3985,0.752033,755,521,3676,0.751727,759,475,3697,0.772291,902,775,3477,0.635466,924,767,2735,0.561965
784,478,3631,0.76734,777,455,3691,0.780511,687,508,3289,0.73242,805,680,3293,0.657689,877,847,2559,0.502642
825,516,4013,0.772135,755,521,3676,0.751727,748,447,3783,0.788652,889,742,3472,0.647841,914,745,2750,0.573677
792,480,4028,0.787045,809,508,3815,0.764978,738,418,3869,0.804992,875,718,3438,0.654475,904,722,2765,0.58589
783,470,4017,0.790506,809,508,3815,0.764978,731,438,3779,0.792269,868,723,3415,0.650556,907,740,2732,0.573733
773,460,4005,0.793953,809,508,3815,0.764978,723,459,3688,0.778635,864,722,3400,0.649685,910,757,2700,0.562048
764,450,3993,0.797434,785,507,3716,0.759886,716,479,3598,0.765023,855,747,3297,0.630564,913,774,2668,0.550261
769,454,3928,0.792789,785,507,3716,0.759886,727,514,3505,0.744215,853,725,3303,0.64002,910,788,2635,0.539585
781,467,3756,0.77883,780,510,3598,0.751704,778,621,3243,0.678571,823,707,3355,0.651896,891,821,2549,0.51276
775,490,3595,0.760098,777,455,3691,0.780511,667,408,3680,0.800391,782,640,3326,0.677257,794,701,2692,0.586796
778,486,3607,0.762521,777,455,3691,0.780511,672,443,3540,0.777555,788,665,3277,0.662608,824,756,2642,0.555032
785,475,3725,0.77381,780,510,3598,0.751704,764,607,3211,0.682032,816,704,3411,0.657837,892,827,2556,0.511085
787,482,3694,0.769157,780,510,3598,0.751704,750,594,3180,0.685215,810,694,3395,0.660553,893,834,2563,0.508978
781,482,3619,0.764935,777,455,3691,0.780511,678,477,3398,0.753806,802,681,3259,0.654315,855,811,2591,0.523222
789,486,3669,0.766065,796,516,3562,0.746935,736,581,3149,0.688472,801,682,3354,0.662042,894,841,2570,0.506889
787,483,3657,0.766667,796,516,3562,0.746935,720,556,3195,0.703546,795,675,3339,0.663677,888,843,2567,0.505572
786,480,3644,0.767216,796,516,3562,0.746935,703,532,3242,0.718071,795,675,3333,0.663174,883,845,2563,0.504108
773,457,3863,0.788426,785,507,3716,0.759886,748,556,3411,0.719687,847,714,3301,0.644334,902,799,2602,0.530138
779,487,3703,0.767542,780,510,3598,0.751704,753,593,3289,0.694487,818,712,3374,0.651493,892,832,2562,0.509723
784,494,3673,0.762899,780,510,3598,0.751704,741,581,3261,0.697553,813,703,3380,0.655645,893,835,2565,0.508824
788,498,3647,0.75971,796,516,3562,0.746935,728,568,3234,0.70121,805,685,3353,0.660723,893,838,2569,0.508072
847,578,3991,0.746991,830,643,3587,0.695981,773,500,3572,0.75442,888,746,3375,0.637952,926,781,2739,0.55625
821,535,4027,0.765454,755,521,3676,0.751727,758,470,3640,0.77129,890,741,3459,0.647143,899,733,2797,0.584703
801,509,4033,0.77587,755,521,3676,0.751727,758,451,3732,0.784365,888,734,3533,0.655964,896,719,2823,0.594015
780,483,4038,0.78633,755,521,3676,0.751727,758,432,3825,0.79704,877,716,3548,0.664165,894,704,2849,0.603715
766,465,4035,0.793333,809,508,3815,0.764978,758,413,3917,0.809238,868,705,3536,0.667531,891,690,2875,0.612903
763,462,4015,0.793612,809,508,3815,0.764978,747,431,3824,0.797415,864,694,3519,0.670544,899,716,2822,0.595252
760,459,3994,0.793847,809,508,3815,0.764978,736,450,3730,0.784689,862,686,3497,0.672006,907,741,2769,0.577778
758,457,3974,0.793726,785,507,3716,0.759886,725,468,3637,0.771985,859,716,3388,0.651072,915,766,2716,0.560023
761,462,3908,0.788558,785,507,3716,0.759886,731,501,3550,0.752654,850,712,3349,0.649347,912,785,2670,0.545586
765,468,3842,0.782831,785,507,3716,0.759886,745,542,3466,0.729541,838,711,3287,0.644322,904,802,2628,0.532362
769,473,3776,0.777359,785,507,3716,0.759886,759,583,3382,0.705927,826,708,3250,0.642244,896,818,2585,0.519248
789,493,3629,0.760796,796,516,3562,0.746935,713,543,3263,0.714661,796,664,3338,0.668166,891,844,2561,0.504258
790,489,3611,0.761463,796,516,3562,0.746935,698,519,3292,0.727631,792,661,3325,0.668339,888,849,2553,0.500882
790,484,3593,0.762571,777,455,3691,0.780511,683,494,3322,0.74109,802,672,3279,0.659833,885,855,2546,0.497207
784,486,3586,0.761297,777,455,3691,0.780511,677,467,3422,0.759835,803,678,3228,0.652842,864,822,2575,0.516044
779,487,3578,0.760394,777,455,3691,0.780511,675,437,3558,0.781227,792,672,3211,0.653876,834,769,2623,0.54658
773,489,3570,0.759054,777,455,3691,0.780511,672,408,3693,0.801024,785,663,3240,0.660261,804,717,2671,0.576741
757,480,3521,0.76006,717,412,3660,0.797642,653,384,3747,0.814089,775,653,3285,0.66836,769,662,2688,0.604776
773,480,3734,0.772188,780,510,3598,0.751704,765,606,3317,0.691053,820,711,3301,0.645563,891,829,2558,0.510481
764,484,3747,0.771212,773,480,3536,0.760956,748,566,3439,0.717353,828,708,3230,0.640427,895,825,2602,0.518529
